winery,mean_winery
San Francisco Wine Press,40.0
San Giacomo,42.0
San Giuseppe,22.4
San Giusto a Rentennano,32.0
San Huberto,13.88888888888889
San Juan Vineyards,21.476190476190474
San Leonino,30.0
San Lorenzo,38.6
San Lorenzo Vini,24.8
San Luciano,47.5
San Marcos Creek,25.75
San Martino,30.166666666666668
San Michele Eppan,47.0
San Nicolas,12.444444444444445
San Osvaldo,23.5
San Pedro,21.842105263157894
San Pedro de Yacochuya,36.0
San Polino,67.0
San Polo,48.3125
San Quirico,19.285714285714285
San Rustico,57.888888888888886
San Saba,32.5
San Silvestro,17.142857142857142
San Simeon,26.32075471698113
San Simone,20.333333333333332
San Vicente,53.0
Sancho Barón,27.0
Sanctuary,36.2
Sanctum,25.5
Sand Dollar,15.5
Sand Hill,47.0
Sand Point,15.333333333333334
Sandalford,41.4
Sandeman,43.36363636363637
Sanders Ridge,19.0
Sandhi,42.166666666666664
Sandler,30.583333333333332
Sandro de Bruno,25.75
Sandrone,71.7
Sands Point,14.0
Sanfeletto,41.0
Sanford,41.16129032258065
Sangenís I Vaqué,72.0
Sangervasio,31.666666666666668
Sanglier Cellars,30.708333333333332
Sanguinhal,21.916666666666668
Sanguis,58.111111111111114
Sannino,22.764705882352942
Sanpaolo,20.0
Sans Wine Co,8.0
Sansonina,36.0
Sant Agnese dei F.lli Gigli,75.0
Sant Eurosia,24.0
Sant Rafel,14.0
Sant Wines,42.0
Sant'Andrea in Colle,15.0
Sant'Anjelus,12.0
Santa Alba,16.545454545454547
Santa Alicia,17.1125
Santa Ana,12.0
Santa Barbara,23.6
Santa Barbara Winery,23.833333333333332
Santa Carolina,19.76
Santa Cristina,17.5
Santa Cruz Mountain Vineyard,35.0
Santa Ema,18.783505154639176
Santa Faustina,62.0
Santa Florentina,9.0
Santa Helena,21.6
Santa Ines,22.5
Santa Isle,22.0
Santa Julia,14.844444444444445
Santa Lucia,24.444444444444443
Santa Luz,15.363636363636363
Santa Margherita,32.166666666666664
Santa Maria,63.0
Santa Maria La Palma,21.333333333333332
Santa Monica,31.0
Santa Quiteria,12.333333333333334
Santa Rita,17.240506329113924
Santa Sofia,33.666666666666664
Santa Ynez Valley Vineyards,29.0
Sante Arcangeli,35.23529411764706
Santero,14.5
Santi,30.8
Santini,17.0
Santo Wines,22.0
Santos & Santos,11.0
Santos & Seixo,16.53846153846154
Santos Beck,19.333333333333332
Sapolil Cellars,52.0
Sapphire Hill,49.0
Saracco,25.5
Saracina,30.5
Sarah's Vineyard,29.12962962962963
Sardus Pater,41.0
Sariah Cellars,43.0
Saronsberg,36.5
Sartarelli,19.857142857142858
Sartori,41.36363636363637
Sarzotti,23.0
SassodiSole,53.0
Sassotondo,20.0
Sassy Bitch,13.0
Sator,26.0
Sattler,20.333333333333332
Sattlerhof,29.133333333333333
Saturday Night Red,12.0
Saucelito Canyon,29.0
Saudade,52.0
Sausal,37.75
Sauska,30.285714285714285
Sauvignon Republic,27.0
Sauvion,17.352941176470587
Savage Grace,26.09090909090909
Savannah-Chanelle,49.142857142857146
Save Me San Francisco,14.25
Saveur des Vins de France,11.0
Saveurs du Temps,17.0
Saveé Sea,27.0
Saviah,35.96
Saviez,45.0
Savor,22.0
Sawbuck,16.5
Sawtooth,17.666666666666668
Sawyer,41.8
Sawyer & Lindquist,43.0
Saxenburg Estate,25.666666666666668
Saxon Brown,46.0
Sbragia,45.166666666666664
Scacciadiavoli,42.5
Scaggs Vineyard,59.0
Scagliola,28.0
Scala Dei,37.77777777777778
Scambia,17.5
Scanavino,34.0
Scar of the Sea,43.6
Scaranto,23.0
Scarborough,31.8
Scarlet of Paris,10.0
Scarlett,49.5
Scarzello,53.5
Scenic Valley Farms,23.0
Scharffenberger,47.833333333333336
Scheiblhofer,35.0
Scheid Vineyards,34.5
Schermeister,44.0
Schiavenza,53.0
Schild Estate,30.9
Schiopetto,23.0
Schlagel Santo,35.0
Schlink Haus,17.0
Schloss Gobelsburg,35.70454545454545
Schloss Halbturn,37.833333333333336
Schloss Johannisberger,45.2
Schloss Koblenz,21.333333333333332
Schloss Saarstein,33.90909090909091
Schloss Vollrads,27.636363636363637
Schlumberger,23.0
Schlumberger Wein- und Sektkellerei,33.1
Schmelz,41.666666666666664
Schmidt,27.22222222222222
Schmitges,31.333333333333332
Schmitt Söhne,17.9
Schmitz 24 Brix,16.0
Schooler Nolan,19.0
Schramsberg,48.28846153846154
Schroeder Estate,24.0
Schröder & Schÿler,17.11111111111111
Schubert,57.0
Schuchmann Wines,19.333333333333332
Schug,32.10606060606061
Schultz,25.0
Schulz,33.23076923076923
Schumann-Nägler,34.0
Schwarz Wine Company,16.0
Schwarzböck,24.4
Schweiger,52.5
Schäfer,17.818181818181817
Schäfer-Fröhlich,42.2
Sciandri Family,42.5
Scilio,31.0
Scopetani,22.0
Scopone,58.0
Scott,36.0
Scott Cellars,32.5
Scott Family,24.833333333333332
Scott Harvey,30.77777777777778
Scott Paul,49.588235294117645
Scotto Family Cellars,16.285714285714285
Scrapbook,10.0
Scratch,33.25
Scratchpad,11.666666666666666
Screen Door Cellars,40.5
Screenplay Wines,29.0
Screw Kappa Napa,22.0
Scriani,26.571428571428573
Script,39.857142857142854
Script & Seal,23.0
Scroll,41.0
Scubia,32.0
Scubla,32.5
Sculpterra,31.56
Sea Breeze,16.0
Sea Change,21.0
Sea Fog,26.0
Sea Mist,18.75
Sea Monster,23.75
Sea Pearl,16.333333333333332
Sea Shell Cellars,30.5
Sea Slopes,34.0
Sea Smoke,56.333333333333336
SeaGlass,15.357142857142858
Seagrape,36.333333333333336
Seal Beach,40.0
Sean Minor,24.5625
Sean Thackrey,50.06666666666667
Seaside,19.0
Season,25.733333333333334
Sebastiani,28.41509433962264
Sebastopol,56.333333333333336
Sebeka,17.333333333333332
Second Growth,17.0
Seconda Stella a Destra,83.0
Secondo Marco,57.5
Secret Cellars,15.0
Secret House,44.0
Secret Spot Wines,26.5
Secret Squirrel,30.5
Sedition,50.0
Sedosa,15.0
Seed,43.0
Segal's,29.90909090909091
Seghesio,39.91428571428571
Segue,55.0
Seguin-Manuel,32.666666666666664
Segura Viudas,27.725
Sei Amici,15.0
Seia,41.0
Seifried,24.2
Seigneurs de Bergerac,14.333333333333334
Selaks,24.0
Selendi,46.0
Selene,40.8
Sella & Mosca,28.466666666666665
Selva Capuzza,26.545454545454547
Selvanova,26.666666666666668
Selvapiana,29.166666666666668
Sembro,16.0
Semeli,24.857142857142858
Senator,18.0
Senda 66,22.0
Senda Verde,15.5
Seneca Shore,29.0
Senses,42.57142857142857
Sensi,18.166666666666668
Sensorium,43.25
Sentinel,18.0
Sepp Moser,25.875
Seppi Landmann,19.0
Septima,23.294117647058822
Sequals,20.0
Sequana,45.42857142857143
Sequel,55.54545454545455
Sequillo,46.0
Sequin,13.0
Sequiot,21.0
Sequoia Grove,60.40625
Sequum,46.11764705882353
Ser,33.666666666666664
Sera Fina,19.0
Seraphim,15.0
Serca,43.0
Serdonis,70.0
Serena's Vineyard,30.0
Serengeti,22.0
Serenissima,18.0
Serenity,19.833333333333332
Sererraglio Carole Bouquet,69.0
Seresin,39.833333333333336
Sergio,49.0
Sergio Mottura,23.4
Serni Fulvio Luigi,33.0
Serpaia di Endrizzi,26.4
Serpens,19.0
Serra da Estrela,16.75
Serradenari,41.0
Serrano Mira,23.0
Serre Spumanti,40.0
Serrera,61.0
Serveaux Fils,108.0
Sesta di Sopra,63.833333333333336
Sesti,72.57142857142857
Setriolo,32.0
Settesoli,22.666666666666668
Settlers Rise,11.0
Setzer,31.9
Seufert,34.6
Seven Angels,31.428571428571427
Seven Bridges,36.666666666666664
Seven Daughters,20.2
Seven Deadly Zins,21.0
Seven Falls,22.636363636363637
Seven Heavenly Chards,17.5
Seven Hills,36.31182795698925
Seven Lions Winery,48.0
Seven Oxen,31.714285714285715
Seven Rings,29.0
Seven Sails,21.333333333333332
Seven Terraces,23.0
Seven of Hearts,30.8
Seventy Five Wine Co.,22.5
Sevilen,30.333333333333332
Sevtap,29.181818181818183
Sextant,29.314814814814813
Sexton,42.0
Sexual Chocolate,23.0
Sexy Wine Bomb,8.0
Señorio de Garci Grande,17.0
Señorio de Uñuela,20.4
Señorio de Valdiestro,19.0
Señorio del Tallar,19.5
Señorío de Cuzcurrita,30.0
Señorío de Rubiós,22.0
Señorío de Sarria,19.333333333333332
Señorío de Sotillo,26.333333333333332
Shadow Springs,20.0
Shadowbox,42.5
Shady Lane,22.0
Shadybrook,68.0
Shafer,58.92307692307692
Shah Estate,77.0
Shaky Bridge,37.0
Shalauri Cellars,28.0
Shale Canyon,26.0
Shale Oak,35.25
Shalestone,26.25
Shane Wines,37.714285714285715
Shannon,32.0
Shannon Ridge,25.71794871794872
Sharabella Wines,18.0
Sharecropper's,20.0
Shared Notes,41.0
Shark Trust,19.5
Shaw,33.407407407407405
Shaw and Smith,34.416666666666664
Shaya,19.166666666666668
Shea,48.0
Shed Horn Cellars,33.333333333333336
Sheldon,34.63636363636363
Sheldrake Point,21.897959183673468
Shelton Vineyards,21.0
Shenandoah,22.11111111111111
Shenandoah Vineyards,17.714285714285715
Shenanigans,19.0
Shepherds Ridge,32.5
Sheridan Vineyard,52.6
Sherwood Estate,23.5
Sherwood House Vineyards,30.571428571428573
Shibumi Knoll,97.0
Shiloh Road,14.75
Shiloh Winery,38.4
Shingleback,48.333333333333336
Shining Hill,42.333333333333336
Shinn Estate,29.666666666666668
Shippey,28.0
Shipwreck,17.0
Shirvington,56.0
Shoofly,19.22222222222222
Shooting Star,18.25
Shottesbrooke,29.0
Shoup,67.0
Shumi Winery,36.5
Shvo,34.0
Shypoke,42.0
Sibling Bubblery,33.0
Sibling Rivalry,18.5
Side Job,31.0
Sidebar,26.125
Sidecar,26.0
Sidewood,25.428571428571427
Siduri,40.09016393442623
Sieber Rd,35.0
Siegel,16.55263157894737
Sierra Batuco,16.142857142857142
Sierra Cantabria,27.77777777777778
Sierra Madre,38.714285714285715
Sierra Moon,56.0
Sierra Norte,15.11111111111111
Sierra Starr,26.916666666666668
Sierra Virgen,9.0
Sierra Vista,36.0
Sierra de Viento,16.5
Siesta,40.0
Siesta Wines,19.666666666666668
Siete Fincas,27.333333333333332
Sieur d'Arques,26.5
Sightglass,31.5
Sigillo Cellars,30.0
Siglo,26.0
Signae,67.5
Signal Ridge,31.0
Signano,20.5
Signaterra,46.0
Signaterra Benziger,40.0
SignoSeis,33.4
Signorello,51.22222222222222
Signé Vigneron,20.076923076923077
Sikelia,19.0
Sileni,17.625
Silenus,37.714285714285715
Silk Oak,18.0
Silkman,28.0
Sill Family,40.0
Siltstone,18.333333333333332
Silvae,13.0
Silvan Ridge,24.526315789473685
Silvano Bolmida,42.0
Silvano Follador,25.0
Silvara,29.0
Silver,45.0
Silver Beach,16.0
Silver Buckle,20.5
Silver Cap,18.0
Silver Horse,31.857142857142858
Silver Lake,20.583333333333332
Silver Mountain,39.46153846153846
Silver Oak,92.4
Silver Palm,18.5
Silver Ridge,14.0
Silver Spoon,18.5
Silver Spur,23.0
Silver Stag,35.5
Silver Stone Winery,50.0
Silver Thread,20.928571428571427
Silver Totem,21.5
Silver Trident,25.333333333333332
Silver Veil,18.0
Silverado,44.714285714285715
Silverback,66.0
Silverpoint Cellars,40.666666666666664
Silvertip,27.0
Silvertop de Argentina,14.0
Silverwing,19.0
Silvestri,20.0
Silvio Grasso,68.5
Simaine Cellars,28.333333333333332
Simbolic,40.0
Simi,24.681818181818183
Simon Bize,37.666666666666664
Simon Hackett,29.5
Simonassi,15.0
Simone,18.0
Simonnet-Febvre,31.06779661016949
Simonsig,30.655172413793103
Simple Life,19.0
Simple Machine,25.4
Simple Math Cellars,30.714285714285715
Simple Solace,21.0
Simué,28.0
Sinatra Family,94.0
Sinclair Estate Vineyards,41.72727272727273
Sineann,39.353658536585364
Sinfonía,10.0
Single Leaf,24.0
Single Wheel,20.5
Sinnya,19.0
Sinor-LaVallee,36.7
Siot,30.0
Sipp Mack,25.923076923076923
Sirch,21.714285714285715
Siren Song,28.0
Sirius,52.0
Siro Pacenti,69.0
Siskiyou Vineyards,27.666666666666668
Sisters Forever,17.0
Site,43.833333333333336
Sivas-Sonoma,20.428571428571427
Six Degrees,13.5
Six Hats,16.0
Six Mile Creek,18.666666666666668
Six Prong,21.1
Six Sigma Ranch,34.88461538461539
Sixteen by Twenty,37.4
Sixto,41.25
Skalli,25.666666666666668
Sketchbook,19.444444444444443
Skinner,29.761904761904763
Skinnygirl,14.0
Skoff,31.5
Skouras,27.235294117647058
Skuttlebutt,22.0
Skyfall,16.5
Skyhawk Lane,42.0
Skyleaf,16.0
Skyline Wines,20.0
Skylite,34.5
Skylite Cellars,35.0
Slater Run,29.0
Slaughterhouse Cellars,66.0
Sledgehammer,20.0
Sleeping Dogs,24.0
Sleeping Giant,44.166666666666664
Sleight of Hand,37.044444444444444
Slingshot,25.0
Slow Press,18.142857142857142
Slowine,17.5
Small Vines,52.388888888888886
Small Wonders,12.5
Small and Tall,49.0
Smallfry,20.0
Smart Cookie,15.333333333333334
Smashberry,16.5
Smasne Cellars,32.714285714285715
Smith & Hook,28.0
Smith Woodhouse,64.0
Smith Wooton,32.0
Smith-Madrone,39.8
Smoke Tree,18.25
Smoking Loon,14.333333333333334
Smythe & Renfield,18.75
Snake River,21.083333333333332
Snake and Herring,33.0
Snap Dragon,12.666666666666666
Snapping Turtle,10.75
Sno Road,45.666666666666664
Snoqualmie,19.0
Snosrap,30.5
Snow Farm,34.333333333333336
Snow Mountain,46.0
Snowden,47.6
Snowy Peaks,29.0
SoDo,22.0
Sobon Estate,22.526315789473685
Sobredos,25.2
Sobrero,54.5
Sobriquet Winery,37.166666666666664
Sockeye,15.333333333333334
Socré,31.666666666666668
Sodaro,60.416666666666664
Soellner,36.0
Sofia,19.0
Sogevinus,45.0
Sogno,20.0
Sogrape,28.5
Sohm & Kracher,24.0
Soho,45.0
Sojourn,42.714285714285715
Sokol Blosser,40.763636363636365
Sol Duc,60.0
Sol Rouge,35.04
Sol Stone,27.0
Sol y Vino,26.0
Sola,24.0
Solabal,34.2
Solaire by Robert Mondavi,24.0
Solar de Cambres,14.666666666666666
Solar de Castro,27.0
Solar de Libano,38.0
Solar de Pinheiro,19.25
Solar de Urbezo,13.0
Solar de la Vega,18.0
Soldo,12.0
Soleau,8.0
Soleca,10.0
Soligo,43.0
Solis,31.0
Solitary Cellars,25.25
Solitude,30.0
Solminer,28.714285714285715
Solms-Delta,37.0
Solo Contigo,19.0
Solomon Hills,45.714285714285715
Solsticio,19.0
Soluna,27.0
Soléna,35.76086956521739
Sombras del Sol,9.142857142857142
Sombrero,21.0
Somerston,31.25
Somlói Vándor,23.0
Sommariva,38.333333333333336
Sommer,28.8
Son Bordils,42.0
SonVida,27.5
Sonberk,40.0
Songbird,13.0
Sonim,32.333333333333336
Sonkin Cellars,35.0
Sonnet,41.285714285714285
Sonnet Cellars,18.0
Sonoma Coast Vineyards,47.0
Sonoma Collection,14.5
Sonoma Creek,19.2
Sonoma Crest,18.0
Sonoma Cuvée,22.6
Sonoma Hills,19.0
Sonoma Oaks,16.0
Sonoma River,21.0
Sonoma Smith,31.0
Sonoma Trail,23.0
Sonoma Vineyards,16.0
Sonoma-Cutrer,33.11538461538461
Sonoma-Loeb,31.76923076923077
Sonora,36.0
Sonsierra,29.0
Soos Creek,33.86842105263158
Sophie's,19.0
Sophora,34.666666666666664
Soquel Vineyards,36.666666666666664
Sordo,46.206896551724135
Sorelle Bronca,40.90909090909091
Sorelle Per Sempre,29.0
Sorelle Winery,22.23076923076923
Sorelli,12.0
Sorrentino,23.2
Sostener,21.0
Soto de Torres,24.0
Sottano,25.6875
Sottimano,54.857142857142854
Sottomarino,33.333333333333336
Soulmate,70.0
Sousa Lopes,25.0
South Coast,27.941176470588236
South Hill,22.0
South Stage,26.1875
Southard,33.27272727272727
Southern Edge,16.0
Southern Right,23.0
Southold,27.0
Soutiran,90.72727272727273
Souverain,30.1875
Space Cowboy,38.0
Spadafora,24.53846153846154
Spadina,28.0
Spaghetti Red,21.0
Spagnol,28.571428571428573
Spangler,24.727272727272727
Spangler Vineyards,24.0
Spanish Vines,20.5
Spann Vineyards,28.88888888888889
Sparkling Pointe,45.69230769230769
Sparkman,39.97014925373134
Sparrow Hawk,30.0
Spartico,18.333333333333332
Spell,34.421052631578945
Spell Wine,16.0
Spellbound,18.818181818181817
Spelletich Cellars,27.0
Spence,65.0
Spencer Roloson,34.0
Spenker,19.0
Speri,28.416666666666668
Spice Route,28.9
Spicerack,30.666666666666668
Spicewood,23.75
Spicy Vines,26.85
Spier,23.2
Spin the Bottle,10.0
Spindrift Cellars,25.25
Spinelli,12.4
Spirit of the Andes,22.0
Spiriterra,26.8
Spiropoulos,30.0
Splendore,34.0
Spoto,61.285714285714285
Spotted Owl,32.0
Spottswoode,48.0
Spring Mountain Vineyard,57.07142857142857
Spring Valley Vineyard,46.03125
Springfield Estate,27.333333333333332
Springhill Cellars,37.0
Springhouse Cellar,22.5
Spy Valley,28.933333333333334
Spyro,16.0
Spyros Hatziyiannis,18.0
Square Peg,40.0
Squawking Magpie,51.0
St Hallett,31.916666666666668
St Mary's,36.0
St. Amant,30.6
St. Andrews Estate,20.0
St. Christopher,18.307692307692307
St. Clair,22.333333333333332
St. Clement,69.75
St. Donat,23.0
St. Francis,33.109375
St. Gabriel,14.0
St. Hubertus,26.666666666666668
St. Innocent,32.23076923076923
St. John,20.0
St. Julian,16.25
St. Kilda,14.5
St. Lucas,16.6
St. Michael Weinkellerei,18.0
St. Pauls,27.928571428571427
St. Rose,41.666666666666664
St. Supéry,47.13725490196079
St. Urbans-Hof,32.73684210526316
Staatliche Weinbaudomäne Oppenheim,27.0
Staatliche Weinbaudomäne Trier,25.0
Stable Hill,14.666666666666666
Stack House,27.0
Stacked Stone,25.0
Stadlmann,25.0625
Stadt Krems,31.384615384615383
Staete Landt,27.4
Stag's Leap Wine Cellars,52.86666666666667
Staglin,68.5
Stags' Leap Winery,49.0
Stama,17.0
Stanburn,11.666666666666666
Standing Stone,22.26530612244898
Standing Sun,27.133333333333333
Standish,56.5
Stanger,46.0
Stanley Lambert,33.0
Stanton,76.0
Stanton & Killeen,64.0
Stanton Vineyard,22.0
Staphyle,13.0
Stapleton & Springer,52.0
Star Angel by Montes,37.8
Star Lane Vineyard,44.13636363636363
Starborough,18.666666666666668
Starfield,45.75
Stargazer Barn,24.0
Stark,32.45454545454545
Stark Raving,24.5
Stark-Condé,39.7
Starling Castle,17.75
Starmont,26.5
Starry Night,31.5
Starvedog Lane,31.0
Stasis,29.5
State of Art,19.0
Stateside,26.0
Statti,26.25
Stave & Hoop,18.0
Stave 28,27.5
Ste. Chapelle,19.95
Steele,33.4
Steelhead Vineyards,17.636363636363637
Steely Dan,30.0
Steenberg,25.0
Stefania,20.0
Stefania Mezzetti,27.0
Stefano Accordini,30.666666666666668
Stefano Amerighi,52.0
Stefano Antonucci,17.25
Stefano Berti,29.5
Stefano Lubiana,63.0
Stein Family,21.333333333333332
Steindorfer,36.5
Steiner Family Vineyards,23.875
Steininger,28.36842105263158
Stelios Kechris,17.0
Stella Bella,33.0
Stella Fino,28.333333333333332
Stella Mia,18.5
Stella Monsi,37.5
Stellar Organics,11.5
Stellareese,40.0
Stellenbosch Hills,14.5
Stellenbosch Vineyards,19.0
Stellenryck,34.0
Stellina,35.0
Steltzner,39.5
Stemilt Creek,23.9
Stemmari,16.238095238095237
Stemmler,39.0
Steorra,49.0
Stephan Ehlen,32.333333333333336
Stephane Tissot,35.666666666666664
Stephanie,47.0
Stephen & Walker,46.0
Stephen Ross,33.66101694915254
Stephen Vincent,15.615384615384615
Stephen's,32.0
Steppe Cellars,35.0
Stepping Stone by Cornerstone,32.2
Sterling,40.0
Steve Hoff,40.0
Steven Kent,56.878787878787875
Stevenot,22.833333333333332
Stevens,32.354166666666664
Stewart,56.0
Stewart Cellars,25.0
Sticks,28.0
Stickybeak,20.42105263157895
Stift Göttweig,29.083333333333332
Stift Klosterneuburg,26.88888888888889
Still River,50.0
Still Waters,32.166666666666664
Stina's,38.0
Stinson,22.55
Stival,13.0
Stobi,20.0
Stolen Horse,42.0
Stolen Identity,16.5
Stoller,34.56521739130435
Stolo,31.533333333333335
Stolpman,41.0
Stomennano,29.5
Stomping Girl,32.6
Stomping Ground,14.75
Stone Castle,12.5
Stone Creek,20.0
Stone Edge Farm,47.0
Stone Paddock,25.5
Stone The Crows,67.125
Stone Wolf,22.0
StoneCap,14.4375
Stoneburn,15.666666666666666
Stonecap,12.0
Stonecroft,40.666666666666664
Stonecrop,25.666666666666668
Stonegate,31.166666666666668
Stonehaven,34.166666666666664
Stonehedge,30.857142857142858
Stonehouse,26.0
Stoneleigh,24.666666666666668
Stonestreet,53.97142857142857
Stonewalker,16.0
Stonier,47.0
Stony Hill,42.2
Stony Lonesome,16.166666666666668
Stopham Estate,37.0
Storks' Tower,15.666666666666666
Storm,39.92307692307692
Stormhoek,22.0
Storrs,32.0
Storybook Mountain,43.75
Storyteller,26.2
Stottle,29.5
Straccali,16.285714285714285
Straight Line,31.7
Strait Jacket,28.0
Strasserhof,31.5
Stratford,30.0
Strathewen Hills,58.666666666666664
Stratton Lummis,31.5
Stratum,13.0
Strauss,21.38095238095238
Streamside,24.0
Strehn,24.0
Streicker,17.5
Stroblhof,36.666666666666664
Stromberg Vineyards,47.0
Stroppiana,49.0
Structure,32.875
Stryker Sonoma,49.75
Stuart Cellars,34.0
Stubbs Vineyard,42.5
Studert-Prüm,24.25
Stuessy Cellars,27.0
Stuhlmuller Vineyards,38.64705882352941
Sturm,23.333333333333332
Stylo,19.5
Styring,37.1
Stéphane Aviron,29.25
SuLei,25.470588235294116
Suacci Carciere Wines,53.857142857142854
Suavia,28.647058823529413
Suberli,26.6
Subida di Monte,20.5
Substance,34.57142857142857
Succulent Vineyards,18.0
Suertes del Marqués,26.4
Sueño,21.0
Sugrue Pierre Ltd.,76.0
Suha Punta,48.5
Suhru,20.384615384615383
Sula,21.625
Sullivan,65.0
Sultry Cellars,44.0
Sumarroca,28.454545454545453
Summerer,29.5
Summerland,34.708333333333336
Summers,34.94736842105263
Summerwood,38.705882352941174
Summit Estates,10.333333333333334
Summit Lake,42.285714285714285
Sun Garden,15.5
Sun Valley,9.0
Sunbox Eleven,37.5
Suncé Vineyard & Winery,42.25
Sundae wines,25.0
Sundance,11.363636363636363
Sunfire,50.0
Sunset,39.0
Sunset Hills,23.333333333333332
Sunshine Organics,15.0
Sunstone,42.04761904761905
Super Hero,17.0
Super Sonoman,56.5
Superuco,35.0
Sur de los Andes,27.22222222222222
Surf Point,11.571428571428571
Surf Swim,15.5
Surfrider,31.333333333333332
Surh Luchtel,57.333333333333336
Survivant,20.0
Susana Balbo,20.0
Sutcliffe,27.666666666666668
Suter,7.0
Sutil,13.0
Sutro,33.0
Sutter Home,14.0
Suvla,26.636363636363637
Svago Buono,35.0
Swaii,19.0
Swanson,49.84615384615385
Swedish Hill,23.15
Sweet Cheeks,21.5625
Sweet Valley,31.333333333333332
Sweet Valley Wines,27.0
Sweetzer Cellars,34.2
Swick,27.0
Swiftwater Cellars,32.111111111111114
Swingset,65.0
Swirl,18.5
Syan,40.333333333333336
Sylla Sebaste,31.0
Sylvaine et Alain Normand,23.25
Sylvester,33.0
Sylvestra,20.0
Symington Family Estates,21.3125
Syncline,32.76470588235294
Syrahmi,30.0
Syzygy,49.666666666666664
Szigeti,35.666666666666664
Szoke Matyás,19.0
Sàniger,22.5
Séamus Wines,30.333333333333332
Sélection Laurence Féraud,33.63636363636363
Sícoris,17.0
T,3.0
T'Gallant,37.0
T'Jara,30.333333333333332
T.A.T.T,40.0
T.W. Fermentation,47.0
TAO,27.0
TH,45.666666666666664
THP,17.0
TR Elliott,50.4
TV Celadon,23.0
TWODOG,21.5
Taba,15.0
Tabarrini,49.72727272727273
Tablas Creek,32.63636363636363
Table No. 7,16.666666666666668
Tablelands,20.6
Tabor,25.294117647058822
Tacama,15.142857142857142
Tacora,17.0
Taft Street,19.0
Tagaris,33.9
Tagonius,34.666666666666664
Tahbilk,29.0
Tahoe Ridge,30.0
Tahora,17.0
Tait Wines,28.0
